entity,short_name
http://dbpedia.org/resource/George_Frideric_Handel,George Frideric Handel
http://dbpedia.org/resource/George_Harrison,George Harrison
http://dbpedia.org/resource/George_Bernard_Shaw,George Bernard Shaw
http://dbpedia.org/resource/George_Benson,George Benson
http://dbpedia.org/resource/Giuseppe_Verdi,Giuseppe Verdi
http://dbpedia.org/resource/East_Germany,East Germany
http://dbpedia.org/resource/George_Gershwin,George Gershwin
http://dbpedia.org/resource/Greenwich_Village,Greenwich Village
http://dbpedia.org/resource/Graham_Chapman,Graham Chapman
http://dbpedia.org/resource/Howard_Hawks,Howard Hawks
http://dbpedia.org/resource/Galaxy_Quest,Galaxy Quest
http://dbpedia.org/resource/Gene_Roddenberry,Gene Roddenberry
http://dbpedia.org/resource/Grindcore,Grindcore
http://dbpedia.org/resource/Grinnell_College,Grinnell College
http://dbpedia.org/resource/Gorillaz,Gorillaz
http://dbpedia.org/resource/List_of_nicknames_of_Prime_Ministers_of_the_United_Kingdom,List of nicknames of Prime Ministers of the United Kingdom
http://dbpedia.org/resource/Hawaii,Hawaii
http://dbpedia.org/resource/Holy_Roman_Empire,Holy Roman Empire
http://dbpedia.org/resource/Hungary,Hungary
http://dbpedia.org/resource/Honduras,Honduras
http://dbpedia.org/resource/Haiti,Haiti
http://dbpedia.org/resource/Hong_Kong,Hong Kong
http://dbpedia.org/resource/Horror_film,Horror film
http://dbpedia.org/resource/Henri_Bergson,Henri Bergson
http://dbpedia.org/resource/H._P._Lovecraft,H. P. Lovecraft
http://dbpedia.org/resource/Harlan_Ellison,Harlan Ellison
http://dbpedia.org/resource/Hamburg,Hamburg
http://dbpedia.org/resource/H._G._Wells,H. G. Wells
http://dbpedia.org/resource/Hebrew_language,Hebrew language
http://dbpedia.org/resource/Hans_Christian_Andersen,Hans Christian Andersen
http://dbpedia.org/resource/Hermann_Hesse,Hermann Hesse
http://dbpedia.org/resource/Heathrow_Airport,Heathrow Airport
http://dbpedia.org/resource/Herman_Melville,Herman Melville
http://dbpedia.org/resource/Hawkwind,Hawkwind
http://dbpedia.org/resource/Horse,Horse
http://dbpedia.org/resource/Hindi,Hindi
http://dbpedia.org/resource/House_of_Lords,House of Lords
http://dbpedia.org/resource/Hindu,Hindu
http://dbpedia.org/resource/Hilversum,Hilversum
http://dbpedia.org/resource/Herbert_Hoover,Herbert Hoover
http://dbpedia.org/resource/Halle_Berry,Halle Berry
"http://dbpedia.org/resource/Harry_Connick,_Jr.","Harry Connick, Jr."
http://dbpedia.org/resource/Hobart,Hobart
http://dbpedia.org/resource/Houston,Houston
http://dbpedia.org/resource/Helsinki,Helsinki
http://dbpedia.org/resource/Henry_Rollins,Henry Rollins
http://dbpedia.org/resource/House_of_Commons_of_the_United_Kingdom,House of Commons of the United Kingdom
http://dbpedia.org/resource/Hastings,Hastings
http://dbpedia.org/resource/Houston_Texans,Houston Texans
http://dbpedia.org/resource/Heavy_metal_music,Heavy metal music
http://dbpedia.org/resource/Hampshire,Hampshire
http://dbpedia.org/resource/Honolulu,Honolulu
http://dbpedia.org/resource/Hamas,Hamas
"http://dbpedia.org/resource/Hanover,_New_Hampshire","Hanover, New Hampshire"
http://dbpedia.org/resource/Hezbollah,Hezbollah
http://dbpedia.org/resource/Hungarian_language,Hungarian language
http://dbpedia.org/resource/House_music,House music
http://dbpedia.org/resource/Hertfordshire,Hertfordshire
http://dbpedia.org/resource/Hellas_Verona_F.C.,Hellas Verona F.C.
http://dbpedia.org/resource/Humphrey_Bogart,Humphrey Bogart
http://dbpedia.org/resource/Howard_Hughes,Howard Hughes
http://dbpedia.org/resource/Heterosexuality,Heterosexuality
http://dbpedia.org/resource/Himachal_Pradesh,Himachal Pradesh
http://dbpedia.org/resource/Harry_Shearer,Harry Shearer
http://dbpedia.org/resource/Hunter_College,Hunter College
http://dbpedia.org/resource/Hunter_S._Thompson,Hunter S. Thompson
http://dbpedia.org/resource/Hanover,Hanover
http://dbpedia.org/resource/Henrik_Ibsen,Henrik Ibsen
http://dbpedia.org/resource/Second_Polish_Republic,Second Polish Republic
http://dbpedia.org/resource/Hugh_Hefner,Hugh Hefner
"http://dbpedia.org/resource/Hamilton,_Ontario","Hamilton, Ontario"
http://dbpedia.org/resource/Haryana,Haryana
http://dbpedia.org/resource/Hotel,Hotel
http://dbpedia.org/resource/Iceland,Iceland
http://dbpedia.org/resource/Italy,Italy
http://dbpedia.org/resource/Republic_of_Ireland,Republic of Ireland
http://dbpedia.org/resource/India,India
http://dbpedia.org/resource/Isaac_Asimov,Isaac Asimov
http://dbpedia.org/resource/Indonesia,Indonesia
http://dbpedia.org/resource/Intel,Intel
http://dbpedia.org/resource/Idaho,Idaho
http://dbpedia.org/resource/Ingmar_Bergman,Ingmar Bergman
http://dbpedia.org/resource/Immanuel_Kant,Immanuel Kant
http://dbpedia.org/resource/Isaac_Newton,Isaac Newton
http://dbpedia.org/resource/Iran,Iran
http://dbpedia.org/resource/Ice-T,Ice-T
http://dbpedia.org/resource/Italian_language,Italian language
http://dbpedia.org/resource/Isle_of_Man,Isle of Man
http://dbpedia.org/resource/Iowa_State_University,Iowa State University
http://dbpedia.org/resource/Iberian_Peninsula,Iberian Peninsula
http://dbpedia.org/resource/Iain_Banks,Iain Banks
http://dbpedia.org/resource/Illinois,Illinois
http://dbpedia.org/resource/Italo_Calvino,Italo Calvino
"http://dbpedia.org/resource/Ithaca,_New_York","Ithaca, New York"
http://dbpedia.org/resource/Indianapolis_Colts,Indianapolis Colts
http://dbpedia.org/resource/Isle_of_Wight,Isle of Wight
http://dbpedia.org/resource/I._M._Pei,I. M. Pei
http://dbpedia.org/resource/Ian_McKellen,Ian McKellen
http://dbpedia.org/resource/Ira_Gershwin,Ira Gershwin
http://dbpedia.org/resource/Ithaca_College,Ithaca College
http://dbpedia.org/resource/Serie_A,Serie A
http://dbpedia.org/resource/Judaism,Judaism
http://dbpedia.org/resource/Jazz,Jazz
http://dbpedia.org/resource/Jonathan_Swift,Jonathan Swift
http://dbpedia.org/resource/Jello_Biafra,Jello Biafra
http://dbpedia.org/resource/James_Cameron,James Cameron
http://dbpedia.org/resource/Japan,Japan
http://dbpedia.org/resource/Japanese_language,Japanese language
http://dbpedia.org/resource/Joshua_Jackson,Joshua Jackson
http://dbpedia.org/resource/John_Woo,John Woo
http://dbpedia.org/resource/Id_Software,Id Software
http://dbpedia.org/resource/John_Stuart_Mill,John Stuart Mill
http://dbpedia.org/resource/Jamaica,Jamaica
http://dbpedia.org/resource/Joseph_Stalin,Joseph Stalin
http://dbpedia.org/resource/John_Quincy_Adams,John Quincy Adams
http://dbpedia.org/resource/Jersey,Jersey
http://dbpedia.org/resource/Jules_Verne,Jules Verne
http://dbpedia.org/resource/James_Brown,James Brown
http://dbpedia.org/resource/Jorge_Luis_Borges,Jorge Luis Borges
http://dbpedia.org/resource/Jane_Austen,Jane Austen
"http://dbpedia.org/resource/John_Uhler_""Jack""_Lemmon_III","John Uhler ""Jack"" Lemmon III"
http://dbpedia.org/resource/John_Updike,John Updike
http://dbpedia.org/resource/Jean_Cocteau,Jean Cocteau
http://dbpedia.org/resource/John_Lee_Hooker,John Lee Hooker
http://dbpedia.org/resource/John_Steinbeck,John Steinbeck
http://dbpedia.org/resource/Jack_Kerouac,Jack Kerouac
http://dbpedia.org/resource/Jean-Jacques_Rousseau,Jean-Jacques Rousseau
http://dbpedia.org/resource/Julius_Caesar,Julius Caesar
http://dbpedia.org/resource/J._G._Ballard,J. G. Ballard
http://dbpedia.org/resource/Joseph_Conrad,Joseph Conrad
http://dbpedia.org/resource/Java_(programming_language),Java (programming language)
http://dbpedia.org/resource/J._R._R._Tolkien,J. R. R. Tolkien
http://dbpedia.org/resource/Cleese,Cleese
http://dbpedia.org/resource/John_Lennon,John Lennon
http://dbpedia.org/resource/Jerry_Lewis,Jerry Lewis
http://dbpedia.org/resource/James_Madison,James Madison
http://dbpedia.org/resource/James_Monroe,James Monroe
http://dbpedia.org/resource/James_K._Polk,James K. Polk
http://dbpedia.org/resource/Jimmy_Carter,Jimmy Carter
http://dbpedia.org/resource/John_Irving,John Irving
"http://dbpedia.org/resource/Jackson,_Michigan","Jackson, Michigan"
http://dbpedia.org/resource/J._K._Rowling,J. K. Rowling
http://dbpedia.org/resource/James_Madison_University,James Madison University
http://dbpedia.org/resource/Society_of_Jesus,Society of Jesus
http://dbpedia.org/resource/James_Cagney,James Cagney
http://dbpedia.org/resource/Jerusalem,Jerusalem
http://dbpedia.org/resource/John_Sayles,John Sayles
http://dbpedia.org/resource/James_Spader,James Spader
http://dbpedia.org/resource/John_Wayne,John Wayne
http://dbpedia.org/resource/Jimi_Hendrix,Jimi Hendrix
http://dbpedia.org/resource/John_Locke,John Locke
"http://dbpedia.org/resource/Jackson_County,_Michigan","Jackson County, Michigan"
http://dbpedia.org/resource/Jacques_Lacan,Jacques Lacan
http://dbpedia.org/resource/Jacksonville_Jaguars,Jacksonville Jaguars
http://dbpedia.org/resource/Jennifer_Lopez,Jennifer Lopez
"http://dbpedia.org/resource/Jackson,_Mississippi","Jackson, Mississippi"
http://dbpedia.org/resource/John_Dewey,John Dewey
http://dbpedia.org/resource/Jackie_Robinson,Jackie Robinson
http://dbpedia.org/resource/Jack_Kemp,Jack Kemp
http://dbpedia.org/resource/John_Milton,John Milton
http://dbpedia.org/resource/Joseph_Cotten,Joseph Cotten
http://dbpedia.org/resource/Jim_Henson,Jim Henson
http://dbpedia.org/resource/Janis_Joplin,Janis Joplin
http://dbpedia.org/resource/James_Stewart,James Stewart
http://dbpedia.org/resource/Jean-Paul_Sartre,Jean-Paul Sartre
http://dbpedia.org/resource/John_Frankenheimer,John Frankenheimer
http://dbpedia.org/resource/John_Keats,John Keats
http://dbpedia.org/resource/Joni_Mitchell,Joni Mitchell
http://dbpedia.org/resource/Jakarta,Jakarta
http://dbpedia.org/resource/Jet_Li,Jet Li
http://dbpedia.org/resource/Joseph_Campbell,Joseph Campbell
http://dbpedia.org/resource/Think_Tank_(Star_Trek:_Voyager),Think Tank (Star Trek: Voyager)
http://dbpedia.org/resource/Kazakhstan,Kazakhstan
http://dbpedia.org/resource/Karl_Popper,Karl Popper
http://dbpedia.org/resource/King_Crimson,King Crimson
http://dbpedia.org/resource/Jamiroquai,Jamiroquai
http://dbpedia.org/resource/Jay_Leno,Jay Leno
http://dbpedia.org/resource/Jule_Styne,Jule Styne
http://dbpedia.org/resource/Jack_Kirby,Jack Kirby
http://dbpedia.org/resource/Jon_Voight,Jon Voight
http://dbpedia.org/resource/Julia_Roberts,Julia Roberts
http://dbpedia.org/resource/Jeff_Lynne,Jeff Lynne
http://dbpedia.org/resource/Keanu_Reeves,Keanu Reeves
http://dbpedia.org/resource/Kiribati,Kiribati
http://dbpedia.org/resource/Kurt_Cobain,Kurt Cobain
http://dbpedia.org/resource/Karl_Marx,Karl Marx
http://dbpedia.org/resource/Korea,Korea
http://dbpedia.org/resource/Kansas,Kansas
http://dbpedia.org/resource/Kyle_MacLachlan,Kyle MacLachlan
http://dbpedia.org/resource/Kevin_Spacey,Kevin Spacey
http://dbpedia.org/resource/Kent,Kent
http://dbpedia.org/resource/Korean_War,Korean War
http://dbpedia.org/resource/King_Kong_(1933_film),King Kong (1933 film)
http://dbpedia.org/resource/Kim_Stanley_Robinson,Kim Stanley Robinson
http://dbpedia.org/resource/Kraftwerk,Kraftwerk
http://dbpedia.org/resource/Kevin_Bacon,Kevin Bacon
http://dbpedia.org/resource/Kabul,Kabul
http://dbpedia.org/resource/Kansas_State_University,Kansas State University
http://dbpedia.org/resource/Kentucky,Kentucky
http://dbpedia.org/resource/Kurt_Vonnegut,Kurt Vonnegut
http://dbpedia.org/resource/Kuala_Lumpur,Kuala Lumpur
http://dbpedia.org/resource/Sporting_Kansas_City,Sporting Kansas City
http://dbpedia.org/resource/Kagoshima,Kagoshima
http://dbpedia.org/resource/Kuomintang,Kuomintang
http://dbpedia.org/resource/Kyushu,Kyushu
http://dbpedia.org/resource/Kareem_Abdul-Jabbar,Kareem Abdul-Jabbar
http://dbpedia.org/resource/Karnataka,Karnataka
http://dbpedia.org/resource/Kylie,Kylie
http://dbpedia.org/resource/KLM,KLM
http://dbpedia.org/resource/Kingston_upon_Thames,Kingston upon Thames
http://dbpedia.org/resource/Kent_State_University,Kent State University
http://dbpedia.org/resource/Keith_Moon,Keith Moon
http://dbpedia.org/resource/Kaohsiung,Kaohsiung
http://dbpedia.org/resource/Karachi,Karachi
http://dbpedia.org/resource/Kathmandu,Kathmandu
http://dbpedia.org/resource/Kid_Rock,Kid Rock
http://dbpedia.org/resource/Louvre,Louvre
http://dbpedia.org/resource/Kosovo,Kosovo
"http://dbpedia.org/resource/Kansas_City,_Missouri","Kansas City, Missouri"
http://dbpedia.org/resource/Ludwig_Wittgenstein,Ludwig Wittgenstein
http://dbpedia.org/resource/Laos,Laos
http://dbpedia.org/resource/Luxembourg,Luxembourg
http://dbpedia.org/resource/Latvija,Latvija
http://dbpedia.org/resource/Kate_Bush,Kate Bush
http://dbpedia.org/resource/Leslie_Caron,Leslie Caron
http://dbpedia.org/resource/Lithuania,Lithuania
"http://dbpedia.org/resource/Lincoln,_Nebraska","Lincoln, Nebraska"
http://dbpedia.org/resource/Lebanon,Lebanon
http://dbpedia.org/resource/Lund_University,Lund University
http://dbpedia.org/resource/Liechtenstein,Liechtenstein
http://dbpedia.org/resource/Liberia,Liberia
http://dbpedia.org/resource/Lesotho,Lesotho
http://dbpedia.org/resource/Al-Jamahiriya_al-`Arabiyah_al-Libiyah_ash-Sha`biyah_al-Ishtirakiyah_al-Uzma,Al-Jamahiriya al-`Arabiyah al-Libiyah ash-Sha`biyah al-Ishtirakiyah al-Uzma
http://dbpedia.org/resource/Latin,Latin
http://dbpedia.org/resource/League_of_Nations,League of Nations
http://dbpedia.org/resource/Lars_von_Trier,Lars von Trier
http://dbpedia.org/resource/Led_Zeppelin,Led Zeppelin
http://dbpedia.org/resource/Ludwig_van_Beethoven,Ludwig van Beethoven
http://dbpedia.org/resource/Leonhard_Euler,Leonhard Euler
http://dbpedia.org/resource/London,London
"http://dbpedia.org/resource/Lincoln,_England","Lincoln, England"
http://dbpedia.org/resource/Leon_Trotsky,Leon Trotsky
http://dbpedia.org/resource/Luftwaffe,Luftwaffe
http://dbpedia.org/resource/Lake_Erie,Lake Erie
http://dbpedia.org/resource/Lake_Michigan,Lake Michigan
http://dbpedia.org/resource/Lake_Superior,Lake Superior
http://dbpedia.org/resource/Leipzig,Leipzig
http://dbpedia.org/resource/LucasArts,LucasArts
http://dbpedia.org/resource/Lisp_(programming_language),Lisp (programming language)
http://dbpedia.org/resource/Leonardo_da_Vinci,Leonardo da Vinci
http://dbpedia.org/resource/Lisbon,Lisbon
http://dbpedia.org/resource/Los_Angeles,Los Angeles
http://dbpedia.org/resource/Liverpool_F.C.,Liverpool F.C.
http://dbpedia.org/resource/Liverpool,Liverpool
http://dbpedia.org/resource/Los_Angeles_International_Airport,Los Angeles International Airport
http://dbpedia.org/resource/Louisiana,Louisiana
http://dbpedia.org/resource/L._Frank_Baum,L. Frank Baum
http://dbpedia.org/resource/Larry_Niven,Larry Niven
http://dbpedia.org/resource/Long_Island,Long Island
"http://dbpedia.org/resource/Armstrong,_Louis_""Pops""","Armstrong, Louis ""Pops"""
http://dbpedia.org/resource/Liberal_Party_of_Australia,Liberal Party of Australia
http://dbpedia.org/resource/Lee_Marvin,Lee Marvin
http://dbpedia.org/resource/Lower_Saxony,Lower Saxony
http://dbpedia.org/resource/Luton_Town_F.C.,Luton Town F.C.
http://dbpedia.org/resource/Latin_America,Latin America
"http://dbpedia.org/resource/Lansing,_Michigan","Lansing, Michigan"
http://dbpedia.org/resource/Lois_Lane,Lois Lane
http://dbpedia.org/resource/Limburg_(Netherlands),Limburg (Netherlands)
http://dbpedia.org/resource/Louis_XIV_of_France,Louis XIV of France
http://dbpedia.org/resource/Liberation_Tigers_of_Tamil_Eelam,Liberation Tigers of Tamil Eelam
http://dbpedia.org/resource/Lausanne,Lausanne
http://dbpedia.org/resource/Linkin_Park,Linkin Park
http://dbpedia.org/resource/Lazio,Lazio
http://dbpedia.org/resource/Limp_Bizkit,Limp Bizkit
http://dbpedia.org/resource/Lois_McMaster_Bujold,Lois McMaster Bujold
http://dbpedia.org/resource/Lynyrd_Skynyrd,Lynyrd Skynyrd
http://dbpedia.org/resource/Liv_Ullmann,Liv Ullmann
http://dbpedia.org/resource/Metallica,Metallica
http://dbpedia.org/resource/Mack_Sennett,Mack Sennett
http://dbpedia.org/resource/Mary_Pickford,Mary Pickford
http://dbpedia.org/resource/MTV,MTV
http://dbpedia.org/resource/Michigan,Michigan
http://dbpedia.org/resource/Maryland,Maryland
http://dbpedia.org/resource/Metaphysics,Metaphysics
http://dbpedia.org/resource/Manitoba,Manitoba
http://dbpedia.org/resource/Medicine,Medicine
http://dbpedia.org/resource/Massachusetts_Institute_of_Technology,Massachusetts Institute of Technology
http://dbpedia.org/resource/Madagascar,Madagascar
http://dbpedia.org/resource/Monty_Python,Monty Python
http://dbpedia.org/resource/Muhammad,Muhammad
http://dbpedia.org/resource/Mediterranean_Sea,Mediterranean Sea
http://dbpedia.org/resource/Mexico_City,Mexico City
http://dbpedia.org/resource/Munich,Munich
http://dbpedia.org/resource/Malta,Malta
http://dbpedia.org/resource/Macau,Macau
http://dbpedia.org/resource/Matt_Groening,Matt Groening
http://dbpedia.org/resource/Microsoft_Windows,Microsoft Windows
http://dbpedia.org/resource/Moscow,Moscow
http://dbpedia.org/resource/Martin_Scorsese,Martin Scorsese
http://dbpedia.org/resource/Microsoft,Microsoft
http://dbpedia.org/resource/Martinique,Martinique
http://dbpedia.org/resource/Mauritius,Mauritius
http://dbpedia.org/resource/Mumbai,Mumbai
http://dbpedia.org/resource/Malawi,Malawi
http://dbpedia.org/resource/Mali,Mali
http://dbpedia.org/resource/Maldives,Maldives
http://dbpedia.org/resource/Moldova,Moldova
http://dbpedia.org/resource/Mongolia,Mongolia
http://dbpedia.org/resource/Monaco,Monaco
http://dbpedia.org/resource/Morocco,Morocco
http://dbpedia.org/resource/Mozambique,Mozambique
http://dbpedia.org/resource/Middle_East,Middle East
http://dbpedia.org/resource/Michael_Moorcock,Michael Moorcock
http://dbpedia.org/resource/Mandarin_Chinese,Mandarin Chinese
http://dbpedia.org/resource/Moby,Moby
http://dbpedia.org/resource/Marilyn_Monroe,Marilyn Monroe
http://dbpedia.org/resource/Africian_Raga,Africian Raga
http://dbpedia.org/resource/Miguel_de_Cervantes,Miguel de Cervantes
http://dbpedia.org/resource/Marilyn_Manson_(band),Marilyn Manson (band)
http://dbpedia.org/resource/Max_Weber,Max Weber
http://dbpedia.org/resource/Mariah_Carey,Mariah Carey
